Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
39.0,3.6,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,8.483892281323582,15.0
22.0,4.7,Windy,High,1,Snack,motorcycle,1.0,No,Urban,15,4.101695943189968,15.0
39.0,4.6,Stormy,High,1,Drinks,motorcycle,1.0,No,Urban,25,1.0950972334291764,15.0
24.0,4.9,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,2.1725491663001324,10.0
27.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,13.324861822667234,10.0
24.0,4.2,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,50,4.768675690660563,5.0
37.0,5.0,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,20,4.101852164159252,15.0
20.0,4.6,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,2.091288883422134,10.0
23.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,18,1.0832292837552095,15.0
38.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,23,2.8775912823370495,5.0
20.0,4.7,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,28,6.935806503016288,5.0
22.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,5.456832053149267,10.0
30.0,5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,7.639151634451308,15.0
22.0,5.0,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,13.788119963312525,5.0
37.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,8.20257422556437,10.0
30.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36,7.585118130649728,10.0
21.0,4.7,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,24,14.186900500872625,-1485.0
33.0,4.8,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,5.1426221850791505,5.0
27.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,8.664459048173175,5.0
22.0,4.5,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,7.639082060642151,15.0
30.0,4.8,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,20,2.0738461639365964,15.0
27.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,11.27446762330337,10.0
38.0,3.7,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,37,13.32437361000291,5.0
22.0,4.3,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,27,0.9892879070344959,10.0
28.0,4.9,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,3.2741012563857455,10.0
33.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,4.101106297687123,10.0
24.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,2.8623465418013088,10.0
36.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,25,5.270540384621918,15.0
29.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,7.352694630572898,5.0
38.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,26,1.0286621805615286,15.0
27.0,4.7,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,15,4.202350068295892,15.0
34.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,1.0606906094447408,15.0
24.0,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,13.841956371161148,15.0
37.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,8.583457675269715,5.0
36.0,4.6,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,20,3.2741155055302364,15.0
37.0,4.3,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,35,9.241776385187546,5.0
22.0,4.8,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,4.334324739173258,15.0
23.0,4.5,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,11,8.689304364698767,5.0
21.0,4.1,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,42,7.78364341285968,15.0
36.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,26,2.9857123868873714,10.0
38.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,5.271168515760727,10.0
23.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,21,0.9952709363803388,5.0
35.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,7.931071168604019,5.0
35.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,2.182952161930214,5.0
35.0,4.3,Fog,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,43,10.007540311428052,10.0
36.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,5.303624830314379,15.0
33.0,4.8,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,8.432115139317775,5.0
38.0,4.1,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,14.07589839448124,15.0
36.0,5.0,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,36,11.59138504933095,10.0
25.0,4.5,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,1.0253188766871764,15.0
37.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,13.473541940459166,5.0
36.0,4.6,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,30,2.121413062604229,10.0
22.0,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Urban,12,5.184089377481929,10.0
32.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,6.1708250919677585,15.0
37.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,29,3.258952860553786,15.0
23.0,4.5,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,13.366760811332451,5.0
37.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,Yes,Urban,45,13.698753752220535,15.0
24.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,7.911827620076133,10.0
25.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,4.33369468269157,5.0
32.0,4.7,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,18,5.45706639483962,5.0
22.0,4.7,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Urban,16,7.639075701757222,5.0
26.0,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,13.662934606123615,5.0
32.0,3.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,8.688815322502654,15.0
23.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.147037953902368,10.0
24.0,4.1,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,8.201390117725907,15.0
21.0,4.6,Windy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,20,11.947072181328982,10.0
29.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,5.184366363332051,10.0
22.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,5.4177970016600545,15.0
27.0,4.6,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,27,4.344805120577898,15.0
27.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,17,8.920035777353858,5.0
35.0,3.8,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34,12.394466466205587,5.0
25.0,4.5,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,11,6.17088847822373,15.0
25.0,4.9,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,7.603714620711106,10.0
30.0,3.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,39,8.73022325988558,5.0
32.0,4.4,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,1.0258140009870769,10.0
31.0,5.0,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,11.91846113688746,5.0
31.0,4.1,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,41,8.163371304735834,15.0
36.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,3.274295998421932,5.0
36.0,4.7,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,29,2.1082816939581663,15.0
26.0,4.6,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,6.323802076711021,5.0
39.0,4.5,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,3.061723731404148,5.0
20.0,4.9,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,1.9082456091627011,10.0
23.0,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,10,10.877298354363695,10.0
26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,12,2.1083995038694416,10.0
32.0,4.1,Windy,High,0,Meal,motorcycle,2.0,No,Urban,40,4.101160891352831,5.0
38.0,5.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.352402743275501,10.0
39.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,15,3.2748157866608465,10.0
27.0,4.6,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,18,10.901550206638907,5.0
35.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,46,9.255319993574547,10.0
23.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,3.1106071594400357,15.0
25.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,6.9230965106478335,10.0
39.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,1.0834029058085977,10.0
24.0,5.0,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,26,12.006028835871124,15.0
35.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,11.548533406266884,5.0
34.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,20,2.1210488908958935,10.0
21.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,15,7.639184435223108,10.0
20.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,8.292088646602759,15.0
24.0,3.5,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36,14.077802182698399,15.0
22.0,4.8,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Urban,26,4.447796794806982,5.0
36.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,5.2702408113820205,10.0
25.0,4.5,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,14.079452239502475,10.0
31.0,5.0,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,3.2498086651421874,15.0
30.0,4.5,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,5.475100938307471,15.0
39.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,46,12.87734536620396,15.0
38.0,4.6,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,30,12.93207475245205,15.0
29.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,13,1.036830228792858,5.0
38.0,4.9,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,6.499223125947901,15.0
38.0,4.6,Cloudy,Medium,2,Meal,motorcycle,2.0,No,Urban,33,11.947108792212605,15.0
28.0,4.9,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,3.110332497119408,5.0
37.0,4.5,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.101220377827945,15.0
39.0,4.3,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,3.151411808179043,10.0
27.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,8.40609357324041,5.0
37.0,4.9,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,2.1829428569079283,15.0
22.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,10,11.545716180305794,10.0
29.0,4.7,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,11,3.258800496684229,15.0
30.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,13.841956371161148,5.0
36.0,4.3,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,9.752696572866345,15.0
29.0,4.5,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,4.082864784787139,10.0
24.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,12,3.2743511713060274,15.0
36.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,40,4.365393986867685,15.0
31.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,4.216316263786361,5.0
34.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,5.27123040992539,5.0
32.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,36,9.747318577691727,15.0
36.0,4.2,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,39,11.234917365763959,10.0
21.0,5.0,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,9.747132476965643,10.0
23.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,9.750128267822348,10.0
37.0,4.7,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,22,5.134194715555483,10.0
30.0,4.9,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,29,14.07620674046292,10.0
29.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,18,13.32490104354039,15.0
36.0,4.9,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,8.39970055780324,10.0
21.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,6.517817388345678,5.0
21.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,22,14.082339855849803,5.0
32.0,4.6,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,1.09142356844323,10.0
25.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,12,8.897138948284647,15.0
36.0,4.9,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,21,6.307292642973102,15.0
21.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,1.0608734308816716,10.0
30.0,4.8,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,13.644103965077491,10.0
21.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,2.8620687634968074,15.0
23.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,1.0914188951767152,10.0
34.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,4.769726971443732,5.0
32.0,3.5,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,36,13.472633194315533,10.0
26.0,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,10,6.676912281892781,10.0
22.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,10,1.060735646069159,15.0
31.0,4.8,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,15,5.0191758048111135,15.0
35.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,15,13.880458713273077,10.0
39.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,18,10.550246655971717,15.0
35.0,4.7,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,0.9927590902096993,5.0
24.0,4.9,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,38,9.226225539146858,5.0
32.0,4.9,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,23,13.341161360327453,10.0
37.0,4.7,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,29,11.593317122220034,5.0
22.0,4.8,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,19,2.121752383321857,15.0
29.0,4.0,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,7.583506788325502,10.0
31.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,25,2.0572743452315048,15.0
30.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,27,3.149870101543405,5.0
36.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,18,8.92072458126151,10.0
24.0,4.4,Fog,Jam,1,Buffet,scooter,1.0,Yes,Metropolitian,40,13.643893544142065,10.0
38.0,4.7,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,21,5.271051250877931,5.0
21.0,4.7,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,14,6.302427538421111,15.0
36.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,3.151857914681707,15.0
37.0,4.6,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,31,6.273128453880712,10.0
26.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,5.3029814819869845,15.0
25.0,4.6,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,2.1669733451131017,15.0
35.0,3.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,33,13.92518754350595,15.0
20.0,4.7,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,3.0621792021729264,10.0
38.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,29,1.1119492622115983,10.0
26.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,18,3.250543683814097,5.0
30.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,6.324463080322206,5.0
36.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,37,8.664459048173175,15.0
31.0,4.8,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,17,4.3322802399571945,5.0
31.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,6.362446182905335,5.0
20.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,2.0510761448444934,15.0
36.0,4.8,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35,9.225241755576935,15.0
22.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,5.126337662599582,15.0
32.0,4.7,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,8.432258936377673,5.0
29.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,4.147065004269898,5.0
23.0,4.7,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,8.920958806889354,15.0
26.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.854579872136647,10.0
38.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Urban,14,2.9857802592925324,5.0
28.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,12.8821891484028,15.0
39.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,12.231436295450479,5.0
24.0,5.0,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,12,5.4314321017114695,15.0
36.0,4.7,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,30,5.7226199836982685,15.0
23.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,5.4314321017114695,10.0
37.0,4.8,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,1.0501860202295452,10.0
39.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,7.664076582713588,5.0
21.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Urban,16,1.0608977318207307,10.0
20.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,1.0542146845658469,15.0
20.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,37,9.774876250361073,15.0
33.0,4.6,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,8.485100630371388,5.0
25.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,24,2.973016898822939,15.0
22.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,8.029543258051861,5.0
36.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,6.671694684131345,5.0
25.0,4.9,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,16,4.146900018063231,15.0
22.0,4.5,Windy,Low,1,Snack,scooter,1.0,No,Urban,11,8.48610136642278,15.0
27.0,4.7,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,18,2.0571303987068683,5.0
25.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,39,2.1669947126048577,5.0
27.0,4.9,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,23,1.0608659243527176,10.0
33.0,4.4,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,7.9293081667075125,5.0
37.0,4.1,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,33,9.227563818958034,15.0
24.0,2.8,Sunny,Low,2,Snack,scooter,2.0,No,Urban,43,8.429303470727023,15.0
33.0,4.8,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,37,4.243272120617209,15.0
26.0,4.4,Sunny,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,3.3358476850190417,5.0
27.0,4.5,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,10,10.007540311428052,10.0
37.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,9.328283427234702,15.0
37.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,8.292816095442978,5.0
20.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,13.36697826076041,15.0
27.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,1.9832949571140976,10.0
33.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,33,2.073959111082392,5.0
32.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,8.569703011873374,5.0
21.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,12,4.333937152768452,5.0
22.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,6.5484090192003475,5.0
35.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.101983832991468,10.0
36.0,3.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,9.545598221345072,5.0
25.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,13.326512837911311,15.0
29.0,4.8,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.0367666019955621,10.0
34.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,2.975832830138616,15.0
22.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,12.04224608693462,10.0
26.0,4.5,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,15,11.918512333469202,15.0
36.0,5.0,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,3.1489614963156773,10.0
29.0,4.6,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,27,4.108185680279486,5.0
38.0,4.3,Fog,Medium,2,Buffet,scooter,1.0,No,Urban,38,7.176242506839462,15.0
27.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Urban,26,4.344971606876617,15.0
37.0,4.1,Stormy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,43,4.334614648550565,10.0
35.0,4.8,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,16,11.666756086278367,15.0
36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,11.664388380286857,15.0
39.0,3.7,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,33,11.915976392993436,15.0
35.0,4.9,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,13.264507484543254,5.0
28.0,4.6,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,22,4.3322802399571945,10.0
38.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,53,14.455331161691964,10.0
27.0,4.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,0.9541437664211333,5.0
31.0,4.2,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,44,13.366760811332451,15.0
23.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,3.0650042241439133,15.0
38.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,3.2587911284025117,15.0
27.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,8.226750552889333,5.0
30.0,4.4,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,31,4.147333592221764,15.0
38.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,9.82147342316544,10.0
31.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,5.303128456800259,-1485.0
25.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,5.142719091182815,10.0
20.0,4.4,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,49,4.114322766097514,10.0
31.0,3.7,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,39,7.25646726137801,10.0
30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,6.516861026639903,15.0
24.0,4.5,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10,7.929417664300456,5.0
32.0,4.7,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,25,13.86729284526469,15.0
35.0,4.6,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,0.991563881557289,5.0
21.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,13.473555649446519,5.0
21.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,22,13.647435078338058,15.0
28.0,4.8,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,13.351600624940959,15.0
20.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Urban,23,2.0736727817446314,10.0
20.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,0.9953247683543858,10.0
23.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Urban,16,9.482687273249024,5.0
30.0,4.5,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,11.40172530799915,15.0
20.0,4.6,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,20,3.250476217997207,15.0
